loop	threshold	anger	empty_cells
1511	-330	986	27
1512	-330	987	27
1513	-330	988	28
1514	-330	989	28
1515	-330	990	29
1516	-330	991	29
1517	-330	987	27
1518	-330	983	26
1519	-330	984	27
1520	-330	985	27
1521	-330	986	27
1522	-330	987	28
1523	-330	983	27
1524	-330	984	27
1525	-330	985	27
1526	-330	986	27
1527	-330	987	27
1528	-330	988	27
1529	-330	989	28
1530	-330	990	29
1531	-330	991	29
1532	-330	987	27
1533	-330	988	29
1534	-330	989	30
1535	-330	985	27
1536	-330	986	28
1537	-330	987	28
1538	-330	983	27
1539	-330	984	28
1540	-330	980	27
1541	-330	981	27
1542	-330	982	28
1543	-330	983	30
1544	-330	984	30
1545	-330	980	28
1546	-330	981	28
1547	-330	982	30
1548	-330	978	29
1549	-330	979	29
1550	-330	975	28
1551	-330	976	28
1552	-330	977	28
1553	-330	973	27
1554	-330	974	27
1555	-330	975	28
1556	-330	971	27
1557	-330	967	26
1558	-330	968	26
1559	-330	969	26
1560	-330	970	26
1561	-330	971	26
1562	-330	972	26
1563	-330	973	27
1564	-330	969	26
1565	-330	970	26
1566	-330	971	26
1567	-330	972	26
1568	-330	973	27
1569	-330	974	28
1570	-330	975	30
1571	-330	971	29
1572	-330	972	29
1573	-330	968	28
1574	-330	969	28
1575	-330	970	29
1576	-330	971	30
1577	-330	967	28
1578	-330	963	27
1579	-330	964	29
1580	-330	965	29
1581	-330	961	28
1582	-330	962	28
1583	-330	963	28
1584	-330	959	27
1585	-330	960	28
1586	-330	961	28
1587	-330	962	28
1588	-330	963	29
1589	-330	964	29
1590	-330	960	28
1591	-330	961	29
1592	-330	962	29
1593	-330	958	28
1594	-330	959	28
1595	-330	960	28
1596	-330	961	28
1597	-330	962	28
1598	-330	958	26
1599	-330	959	26
1600	-380	960	27
1601	-380	961	27
1602	-380	962	27
1603	-380	958	25
1604	-380	959	25
1605	-380	960	25
1606	-380	956	24
1607	-380	957	24
1608	-380	958	25
1609	-380	959	26
1610	-380	960	27
1611	-380	961	28
1612	-380	957	27
1613	-380	953	25
1614	-380	949	24
1615	-380	950	24
1616	-380	951	25
1617	-380	952	25
1618	-380	953	25
1619	-380	949	24
1620	-380	950	26
1621	-380	946	24
1622	-380	942	23
1623	-380	943	23
1624	-380	944	23
1625	-380	945	23
1626	-380	946	23
1627	-380	947	23
1628	-380	948	23
1629	-380	949	23
1630	-380	950	23
1631	-380	951	24
1632	-380	952	24
1633	-380	953	24
1634	-380	954	24
1635	-380	955	24
1636	-380	956	24
1637	-380	957	24
1638	-380	958	25
1639	-380	954	24
1640	-380	955	24
1641	-380	956	24
1642	-380	957	24
1643	-380	958	24
1644	-380	959	24
1645	-380	960	24
1646	-380	961	24
1647	-380	962	25
1648	-380	958	24
1649	-380	959	24
1650	-380	960	24
1651	-380	961	24
1652	-380	962	24
1653	-380	963	24
1654	-380	964	24
1655	-380	965	25
1656	-380	966	25
1657	-380	967	25
1658	-380	968	26
1659	-380	969	26
1660	-380	970	27
1661	-380	966	26
1662	-380	967	26
1663	-380	968	26
1664	-380	969	26
1665	-380	970	27
1666	-380	971	27
1667	-380	967	26
1668	-380	968	30
1669	-380	964	29
1670	-380	965	29
1671	-380	966	29
1672	-380	967	29
1673	-380	968	29
1674	-380	969	29
1675	-380	965	27
1676	-380	966	28
1677	-380	967	28
1678	-380	963	26
1679	-380	964	26
1680	-380	965	26
1681	-380	966	27
1682	-380	967	27
1683	-380	963	26
1684	-380	959	25
1685	-380	960	26
1686	-380	961	26
1687	-380	957	25
1688	-380	958	27
1689	-380	959	28
1690	-380	960	29
1691	-380	961	30
1692	-380	962	30
1693	-380	963	31
1694	-380	964	31
1695	-380	960	28
1696	-380	961	29
1697	-380	957	28
1698	-380	958	30
1699	-380	959	30
1700	-380	955	29
1701	-380	956	29
1702	-380	957	30
1703	-380	953	29
1704	-380	949	27
1705	-380	945	26
1706	-380	946	27
1707	-380	947	28
1708	-380	943	27
1709	-380	944	27
1710	-380	945	29
1711	-380	941	27
1712	-380	942	29
1713	-380	943	30
1714	-380	944	30
1715	-380	945	30
1716	-380	941	29
1717	-380	942	30
1718	-380	938	26
1719	-380	939	26
1720	-380	940	26
1721	-380	941	26
1722	-380	942	26
1723	-380	943	27
1724	-380	939	26
1725	-380	940	26
1726	-380	941	26
1727	-380	942	27
1728	-380	943	28
1729	-380	944	28
1730	-380	940	26
1731	-380	941	26
1732	-380	942	27
1733	-380	943	27
1734	-380	944	27
1735	-380	945	27
1736	-380	946	27
1737	-380	947	28
1738	-380	943	27
1739	-380	944	28
1740	-380	945	28
1741	-380	946	28
1742	-380	942	27
1743	-380	943	28
1744	-380	944	28
1745	-380	945	28
1746	-380	946	28
1747	-380	947	28
1748	-380	948	28
1749	-380	949	29
1750	-380	950	29
1751	-380	951	30
1752	-380	952	31
1753	-380	953	32
1754	-380	949	28
1755	-380	950	28
1756	-380	951	31
1757	-380	952	31
1758	-380	953	31
1759	-380	949	29
1760	-380	945	27
1761	-380	946	27
1762	-380	947	27
1763	-380	948	27
1764	-380	949	28
1765	-380	950	28
1766	-380	951	30
1767	-380	947	29
1768	-380	948	30
1769	-380	949	30
1770	-380	945	28
1771	-380	946	28
1772	-380	947	29
1773	-380	943	28
1774	-380	939	27
1775	-380	940	28
1776	-380	941	28
1777	-380	942	29
1778	-380	943	29
1779	-380	944	29
1780	-380	945	29
1781	-380	946	29
1782	-380	947	31
1783	-380	943	28
1784	-380	944	29
1785	-380	945	31
1786	-380	941	29
1787	-380	937	28
1788	-380	933	27
1789	-380	934	27
1790	-380	935	28
1791	-380	931	26
1792	-380	932	26
1793	-380	933	26
1794	-380	934	26
1795	-380	930	25
1796	-380	931	25
1797	-380	932	28
1798	-380	928	27
1799	-380	929	28
1800	-430	930	28
1801	-430	926	26
1802	-430	927	26
1803	-430	928	26
1804	-430	929	27
1805	-430	925	26
1806	-430	921	24
1807	-430	922	24
1808	-430	923	24
1809	-430	924	24
1810	-430	925	24
1811	-430	926	24
1812	-430	927	24
1813	-430	928	24
1814	-430	929	24
1815	-430	930	25
1816	-430	931	26
1817	-430	932	26
1818	-430	933	27
1819	-430	934	27
1820	-430	930	26
1821	-430	931	26
1822	-430	932	26
1823	-430	933	26
1824	-430	934	26
1825	-430	935	26
1826	-430	936	27
1827	-430	937	27
1828	-430	933	26
1829	-430	934	26
1830	-430	935	26
1831	-430	936	26
1832	-430	937	26
1833	-430	938	26
1834	-430	939	27
1835	-430	935	26
1836	-430	936	26
1837	-430	937	26
1838	-430	938	26
1839	-430	939	26
1840	-430	940	26
1841	-430	941	26
1842	-430	942	26
1843	-430	943	27
1844	-430	944	27
1845	-430	945	27
1846	-430	946	27
1847	-430	942	26
1848	-430	943	27
1849	-430	944	29
1850	-430	945	30
1851	-430	941	29
1852	-430	942	31
1853	-430	943	32
1854	-430	944	33
1855	-430	940	30
1856	-430	941	30
1857	-430	937	28
1858	-430	933	26
1859	-430	934	26
1860	-430	935	26
1861	-430	936	26
1862	-430	937	26
1863	-430	933	24
1864	-430	934	24
1865	-430	935	24
1866	-430	936	24
1867	-430	937	24
1868	-430	938	24
1869	-430	939	24
1870	-430	940	24
1871	-430	941	24
1872	-430	942	25
1873	-430	943	25
1874	-430	944	25
1875	-430	945	25
1876	-430	946	27
1877	-430	942	26
1878	-430	943	26
1879	-430	944	26
1880	-430	940	24
1881	-430	941	24
1882	-430	942	24
1883	-430	943	24
1884	-430	944	24
1885	-430	945	24
1886	-430	946	24
1887	-430	947	24
1888	-430	948	25
1889	-430	949	25
1890	-430	950	25
1891	-430	951	26
1892	-430	952	27
1893	-430	953	28
1894	-430	954	29
1895	-430	950	25
1896	-430	951	25
1897	-430	952	27
1898	-430	953	28
1899	-430	949	26
1900	-430	945	25
1901	-430	946	26
1902	-430	947	26
1903	-430	948	26
1904	-430	949	26
1905	-430	950	26
1906	-430	951	28
1907	-430	947	27
1908	-430	943	25
1909	-430	944	25
1910	-430	945	25
1911	-430	946	27
1912	-430	947	28
1913	-430	948	28
1914	-430	949	28
1915	-430	950	28
1916	-430	951	28
1917	-430	952	29
1918	-430	953	29
1919	-430	949	28
1920	-430	950	28
1921	-430	951	29
1922	-430	952	30
1923	-430	948	29
1924	-430	944	27
1925	-430	945	27
1926	-430	946	27
1927	-430	947	27
1928	-430	948	27
1929	-430	949	27
1930	-430	945	26
1931	-430	946	26
1932	-430	947	26
1933	-430	948	26
1934	-430	949	26
1935	-430	950	26
1936	-430	951	27
1937	-430	952	27
1938	-430	953	29
1939	-430	954	29
1940	-430	950	28
1941	-430	951	29
1942	-430	952	29
1943	-430	948	28
1944	-430	944	26
1945	-430	945	26
1946	-430	946	27
1947	-430	942	26
1948	-430	943	26
1949	-430	944	26
1950	-430	945	26
1951	-430	946	26
1952	-430	947	26
1953	-430	943	25
1954	-430	944	26
1955	-430	940	25
1956	-430	941	25
1957	-430	942	27
1958	-430	938	26
1959	-430	939	27
1960	-430	935	26
1961	-430	936	27
1962	-430	937	28
1963	-430	933	27
1964	-430	929	26
1965	-430	925	25
1966	-430	926	25
1967	-430	927	25
1968	-430	928	25
1969	-430	929	25
1970	-430	930	25
1971	-430	931	25
1972	-430	932	25
1973	-430	933	25
1974	-430	934	26
1975	-430	935	27
1976	-430	936	27
1977	-430	932	26
1978	-430	933	26
1979	-430	929	25
1980	-430	930	25
1981	-430	931	27
1982	-430	932	28
1983	-430	928	27
1984	-430	929	28
1985	-430	925	26
1986	-430	926	26
1987	-430	927	26
1988	-430	928	27
1989	-430	929	28
1990	-430	930	28
1991	-430	926	26
1992	-430	927	26
1993	-430	928	26
1994	-430	924	25
1995	-430	925	26
1996	-430	921	25
1997	-430	922	26
1998	-430	923	26
1999	-430	924	26
2000	-480	920	25
2001	-480	921	25
2002	-480	922	26
2003	-480	923	27
2004	-480	919	26
2005	-480	915	25
2006	-480	916	25
2007	-480	917	25
2008	-480	918	25
2009	-480	919	27
2010	-480	920	28
2011	-480	921	30
2012	-480	922	30
2013	-480	918	26
2014	-480	919	26
2015	-480	920	26
2016	-480	921	26
2017	-480	922	26
2018	-480	923	26
2019	-480	924	27
2020	-480	920	25
2021	-480	921	26
2022	-480	922	26
2023	-480	923	26
2024	-480	924	26
2025	-480	925	26
2026	-480	926	26
2027	-480	927	26
2028	-480	928	26
2029	-480	929	26
2030	-480	930	26
2031	-480	931	26
2032	-480	932	26
2033	-480	933	26
2034	-480	934	27
2035	-480	935	27
2036	-480	931	25
2037	-480	932	27
2038	-480	933	27
2039	-480	929	26
2040	-480	925	25
2041	-480	926	25
2042	-480	927	25
2043	-480	928	26
2044	-480	929	27
2045	-480	925	26
2046	-480	926	26
2047	-480	927	26
2048	-480	928	28
2049	-480	924	27
2050	-480	920	25
2051	-480	921	25
2052	-480	922	25
2053	-480	923	25
2054	-480	924	25
2055	-480	925	25
2056	-480	926	25
2057	-480	927	25
2058	-480	928	25
2059	-480	929	25
2060	-480	930	25
2061	-480	926	24
2062	-480	927	24
2063	-480	928	24
2064	-480	929	24
2065	-480	930	24
2066	-480	931	24
2067	-480	932	25
2068	-480	933	25
2069	-480	929	24
2070	-480	930	24
2071	-480	931	24
2072	-480	932	26
2073	-480	933	27
2074	-480	929	26
2075	-480	930	28
2076	-480	926	27
2077	-480	927	27
2078	-480	928	28
2079	-480	929	28
2080	-480	925	27
2081	-480	921	26
2082	-480	922	30
2083	-480	923	30
2084	-480	919	27
2085	-480	915	26
2086	-480	916	27
2087	-480	917	28
2088	-480	918	29
2089	-480	914	28
2090	-480	915	31
2091	-480	916	31
2092	-480	912	30
2093	-480	913	30
2094	-480	914	30
2095	-480	915	32
2096	-480	911	30
2097	-480	912	31
2098	-480	913	31
2099	-480	914	31
2100	-480	915	32
2101	-480	911	31
2102	-480	912	31
2103	-480	908	30
2104	-480	904	28
2105	-480	905	28
2106	-480	906	29
2107	-480	907	30
2108	-480	908	31
2109	-480	909	31
2110	-480	905	29
2111	-480	906	29
2112	-480	902	28
2113	-480	903	30
2114	-480	904	30
2115	-480	900	29
2116	-480	901	29
2117	-480	897	28
2118	-480	893	27
2119	-480	894	28
2120	-480	895	28
2121	-480	891	27
2122	-480	892	28
2123	-480	888	27
2124	-480	884	26
2125	-480	885	26
2126	-480	886	28
2127	-480	882	27
2128	-480	883	28
2129	-480	884	29
2130	-480	880	26
2131	-480	876	25
2132	-480	872	24
2133	-480	873	24
2134	-480	874	25
2135	-480	875	26
2136	-480	876	26
2137	-480	877	26
2138	-480	878	26
2139	-480	879	26
2140	-480	880	26
2141	-480	881	26
2142	-480	882	26
2143	-480	883	26
2144	-480	884	26
2145	-480	885	26
2146	-480	886	26
2147	-480	887	26
2148	-480	888	28
2149	-480	884	26
2150	-480	885	26
2151	-480	886	26
2152	-480	887	26
2153	-480	888	26
2154	-480	889	26
2155	-480	890	26
2156	-480	891	26
2157	-480	892	27
2158	-480	888	25
2159	-480	889	25
2160	-480	885	24
2161	-480	886	24
2162	-480	887	24
2163	-480	888	24
2164	-480	889	24
2165	-480	890	24
2166	-480	886	23
2167	-480	887	23
2168	-480	888	23
2169	-480	889	23
2170	-480	890	25
2171	-480	886	24
2172	-480	887	24
2173	-480	888	24
2174	-480	889	24
2175	-480	890	26
2176	-480	886	25
2177	-480	887	26
2178	-480	883	23
2179	-480	879	22
2180	-480	880	22
2181	-480	881	23
2182	-480	882	23
2183	-480	883	23
2184	-480	884	23
2185	-480	885	23
2186	-480	886	23
2187	-480	887	23
2188	-480	888	23
2189	-480	884	22
2190	-480	885	22
2191	-480	886	23
2192	-480	887	24
2193	-480	888	24
2194	-480	884	23
2195	-480	885	23
2196	-480	886	23
2197	-480	887	24
2198	-480	888	24
2199	-480	889	24
2200	-530	890	25
2201	-530	891	26
2202	-530	892	27
2203	-530	888	26
2204	-530	884	25
2205	-530	885	25
2206	-530	886	25
2207	-530	887	25
2208	-530	888	25
2209	-530	889	25
2210	-530	890	25
2211	-530	891	25
2212	-530	892	25
2213	-530	893	26
2214	-530	889	24
2215	-530	890	24
2216	-530	891	24
2217	-530	892	25
2218	-530	893	25
2219	-530	894	25
2220	-530	890	23
2221	-530	891	23
2222	-530	892	23
2223	-530	893	23
2224	-530	894	23
2225	-530	895	23
2226	-530	896	23
2227	-530	897	23
2228	-530	898	23
2229	-530	899	23
2230	-530	900	23
2231	-530	901	24
2232	-530	902	24
2233	-530	903	25
2234	-530	904	25
2235	-530	905	27
2236	-530	901	26
2237	-530	902	26
2238	-530	903	28
2239	-530	899	26
2240	-530	900	26
2241	-530	896	25
2242	-530	897	26
2243	-530	898	27
2244	-530	894	26
2245	-530	895	26
2246	-530	896	26
2247	-530	897	26
2248	-530	898	27
2249	-530	899	27
2250	-530	900	27
2251	-530	901	28
2252	-530	902	28
2253	-530	903	29
2254	-530	904	29
2255	-530	900	27
2256	-530	901	29
2257	-530	897	28
2258	-530	893	25
2259	-530	894	25
2260	-530	895	25
2261	-530	896	25
2262	-530	897	26
2263	-530	898	26
2264	-530	899	27
2265	-530	900	27
2266	-530	901	27
2267	-530	902	28
2268	-530	903	29
2269	-530	904	29
2270	-530	900	26
2271	-530	896	23
2272	-530	892	22
2273	-530	893	22
2274	-530	894	22
2275	-530	895	22
2276	-530	896	22
2277	-530	897	22
2278	-530	898	22
2279	-530	899	22
2280	-530	900	22
2281	-530	901	23
2282	-530	902	23
2283	-530	903	23
2284	-530	904	23
2285	-530	905	23
2286	-530	906	23
2287	-530	907	23
2288	-530	908	23
2289	-530	909	23
2290	-530	910	23
2291	-530	911	23
2292	-530	912	23
2293	-530	913	25
2294	-530	914	25
2295	-530	915	25
2296	-530	916	25
2297	-530	917	25
2298	-530	918	25
2299	-530	919	25
2300	-530	920	25
2301	-530	921	26
2302	-530	922	27
2303	-530	918	25
2304	-530	919	25
2305	-530	920	25
2306	-530	921	25
2307	-530	922	25
2308	-530	923	25
2309	-530	924	26
2310	-530	925	26
2311	-530	926	26
2312	-530	927	26
2313	-530	928	27
2314	-530	929	27
2315	-530	925	26
2316	-530	921	25
2317	-530	922	25
2318	-530	918	23
2319	-530	919	23
2320	-530	920	24
2321	-530	916	23
2322	-530	917	23
2323	-530	918	23
2324	-530	919	23
2325	-530	920	23
2326	-530	921	23
2327	-530	922	23
2328	-530	923	23
2329	-530	924	23
2330	-530	925	24
2331	-530	926	25
2332	-530	922	24
2333	-530	923	25
2334	-530	924	25
2335	-530	925	25
2336	-530	926	25
2337	-530	927	25
2338	-530	923	24
2339	-530	924	25
2340	-530	925	25
2341	-530	921	24
2342	-530	922	24
2343	-530	923	24
2344	-530	924	24
2345	-530	925	24
2346	-530	926	25
2347	-530	927	26
2348	-530	923	25
2349	-530	924	25
2350	-530	925	25
2351	-530	926	25
2352	-530	927	25
2353	-530	928	25
2354	-530	929	26
2355	-530	930	27
2356	-530	931	27
2357	-530	927	25
2358	-530	928	25
2359	-530	924	24
2360	-530	920	23
2361	-530	921	23
2362	-530	922	23
2363	-530	923	23
2364	-530	924	24
2365	-530	920	23
2366	-530	921	23
2367	-530	922	23
2368	-530	923	23
2369	-530	924	23
2370	-530	925	24
2371	-530	926	24
2372	-530	927	24
2373	-530	928	24
2374	-530	929	24
2375	-530	930	25
2376	-530	926	24
2377	-530	927	25
2378	-530	928	25
2379	-530	929	25
2380	-530	930	25
2381	-530	931	26
2382	-530	932	27
2383	-530	928	24
2384	-530	924	23
2385	-530	925	23
2386	-530	926	23
2387	-530	927	23
2388	-530	928	23
2389	-530	929	23
2390	-530	930	23
2391	-530	931	23
2392	-530	932	23
2393	-530	933	23
2394	-530	934	24
2395	-530	930	23
2396	-530	931	23
2397	-530	932	23
2398	-530	933	23
2399	-530	934	23
2400	-580	935	23
2401	-580	936	23
2402	-580	937	24
2403	-580	938	24
2404	-580	939	24
2405	-580	940	24
2406	-580	941	25
2407	-580	937	23
2408	-580	938	23
2409	-580	939	23
2410	-580	940	23
2411	-580	941	23
2412	-580	942	23
2413	-580	943	23
2414	-580	944	25
2415	-580	945	25
2416	-580	946	25
2417	-580	942	24
2418	-580	943	25
2419	-580	944	25
2420	-580	945	27
2421	-580	941	25
2422	-580	942	25
2423	-580	943	25
2424	-580	944	27
2425	-580	940	26
2426	-580	936	25
2427	-580	932	24
2428	-580	933	25
2429	-580	929	24
2430	-580	930	24
2431	-580	931	24
2432	-580	932	24
2433	-580	933	25
2434	-580	929	23
2435	-580	930	23
2436	-580	931	23
2437	-580	932	25
2438	-580	933	25
2439	-580	934	25
2440	-580	930	24
2441	-580	931	24
2442	-580	927	23
2443	-580	928	23
2444	-580	929	23
2445	-580	930	23
2446	-580	931	23
2447	-580	932	23
2448	-580	933	23
2449	-580	934	23
2450	-580	935	23
2451	-580	936	23
2452	-580	937	23
2453	-580	938	23
2454	-580	939	24
2455	-580	935	23
2456	-580	936	23
2457	-580	937	23
2458	-580	938	24
2459	-580	939	24
2460	-580	935	23
2461	-580	936	23
2462	-580	937	24
2463	-580	938	24
2464	-580	939	24
2465	-580	940	24
2466	-580	941	25
2467	-580	942	26
2468	-580	943	26
2469	-580	944	26
2470	-580	940	25
2471	-580	941	25
2472	-580	942	25
2473	-580	943	25
2474	-580	944	25
2475	-580	940	24
2476	-580	941	24
2477	-580	942	24
2478	-580	938	23
2479	-580	939	23
2480	-580	940	23
2481	-580	941	24
2482	-580	942	24
2483	-580	943	25
2484	-580	939	24
2485	-580	940	26
2486	-580	941	26
2487	-580	942	29
2488	-580	938	27
2489	-580	939	27
2490	-580	935	24
2491	-580	936	25
2492	-580	937	25
2493	-580	933	23
2494	-580	934	23
2495	-580	935	23
2496	-580	936	23
2497	-580	937	23
2498	-580	938	24
2499	-580	934	23
2500	-580	935	25
2501	-580	936	25
2502	-580	937	25
2503	-580	938	27
2504	-580	934	25
2505	-580	935	25
2506	-580	936	25
2507	-580	937	25
2508	-580	938	25
2509	-580	939	25
2510	-580	940	25
2511	-580	941	25
2512	-580	942	26
2513	-580	938	25
2514	-580	939	25
2515	-580	940	25
2516	-580	941	26
2517	-580	942	26
2518	-580	943	27
2519	-580	944	28
2520	-580	945	28
2521	-580	941	26
2522	-580	942	27
2523	-580	938	26
2524	-580	939	28
2525	-580	935	27
2526	-580	936	27
2527	-580	932	26
2528	-580	933	27
2529	-580	934	27
2530	-580	935	27
2531	-580	936	27
2532	-580	937	29
2533	-580	933	25
2534	-580	934	25
2535	-580	935	26
2536	-580	931	25
2537	-580	927	23
2538	-580	928	23
2539	-580	929	25
2540	-580	930	25
2541	-580	931	25
2542	-580	932	25
2543	-580	933	25
2544	-580	934	25
2545	-580	935	25
2546	-580	936	25
2547	-580	937	25
2548	-580	938	25
2549	-580	939	25
2550	-580	935	24
2551	-580	936	24
2552	-580	937	25
2553	-580	938	25
2554	-580	939	25
2555	-580	935	24
2556	-580	936	25
2557	-580	937	26
2558	-580	938	26
2559	-580	934	24
2560	-580	935	24
2561	-580	936	24
2562	-580	932	23
2563	-580	933	23
2564	-580	934	23
2565	-580	935	23
2566	-580	936	23
2567	-580	937	23
2568	-580	938	23
2569	-580	939	25
2570	-580	940	25
2571	-580	936	24
2572	-580	932	23
2573	-580	933	23
2574	-580	934	23
2575	-580	935	23
2576	-580	936	23
2577	-580	937	23
2578	-580	938	23
2579	-580	939	23
2580	-580	940	23
2581	-580	941	23
2582	-580	942	24
2583	-580	943	24
2584	-580	944	25
2585	-580	940	24
2586	-580	941	24
2587	-580	942	25
2588	-580	938	23
2589	-580	939	23
2590	-580	940	23
2591	-580	941	23
2592	-580	942	23
2593	-580	943	23
2594	-580	944	23
2595	-580	945	23
2596	-580	946	23
2597	-580	947	23
2598	-580	948	23
2599	-580	949	23
2600	-630	950	23
2601	-630	951	24
2602	-630	952	24
2603	-630	953	24
2604	-630	954	24
2605	-630	955	24
2606	-630	956	24
2607	-630	957	24
2608	-630	958	24
2609	-630	959	24
2610	-630	960	24
2611	-630	961	24
2612	-630	962	24
2613	-630	963	24
2614	-630	964	24
